test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-pro02a	24.35509300	1
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-pro02b	23.50752068	2
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-pro04b	22.18586731	3
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-pro03a	22.13972473	4
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-con02a	21.34751511	5
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-con02b	21.24876595	6
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-pro03b	20.99158096	7
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-pro04a	20.85667038	8
test-environment-aeghhgwpe-pro02a	test-environment-aeghhgwpe-con01b	20.77093124	9
test-environment-aeghhgwpe-pro02a	training-environment-aelmmhbahr-con01b	18.70184326	10
test-environment-aeghhgwpe-pro01a	test-environment-aeghhgwpe-pro01a	23.42262268	1
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro02b	22.83644485	2
test-environment-aeghhgwpe-pro01a	training-environment-ahwbsawhnbsf-pro02a	22.55505180	3
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro04b	22.26801300	4
test-environment-aeghhgwpe-pro01a	validation-environment-rahwbuaosae-pro01b	22.25361252	5
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro02a	22.13681412	6
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-con01b	21.72387314	7
test-environment-aeghhgwpe-pro01a	training-environment-assghbansb-pro02a	21.40920258	8
test-environment-aeghhgwpe-pro01a	training-environment-aelmmhbahr-pro03a	21.38550186	9
test-environment-aeghhgwpe-pro01a	test-philosophy-apessghwba-pro01b	21.34282303	10
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro03a	24.28872108	1
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro03b	21.94640732	2
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con02a	21.62146378	3
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro04b	21.54125595	4
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-con02b	21.53866959	5
test-environment-aeghhgwpe-pro03a	test-environment-aeghhgwpe-pro02a	21.38272095	6
