78495383450e02c5fe817e408726134b3084905d	86e87db2dab958f1bd5877dc7d5b8105d6e31e46	12.66153336	1
78495383450e02c5fe817e408726134b3084905d	f2ab0a2aa4177dd267c3c6cc37c7ad0e33c2cdbf	11.15186977	2
78495383450e02c5fe817e408726134b3084905d	3978e9f794174c7a2700b20193c071a7b1532b22	10.57231045	3
78495383450e02c5fe817e408726134b3084905d	3fe910b1360a77f50f73c2e82e654b6028072826	10.54808235	4
78495383450e02c5fe817e408726134b3084905d	04649bf1d35f05771fbd1b98af64e29d26cb4c7f	10.45788765	5
78495383450e02c5fe817e408726134b3084905d	70c1da6627f0d7a93bdc2b88b33bcc22a782cd6c	10.43853378	6
78495383450e02c5fe817e408726134b3084905d	9283e274236af381cfb20e7dda79f249936b02ab	10.40652847	7
78495383450e02c5fe817e408726134b3084905d	419ee304092445c8e2de26229bc93ffca51e751b	10.30369186	8
78495383450e02c5fe817e408726134b3084905d	d8f3fc3c5853cb0c2d23be6e05dc6f48349b2275	10.18226528	9
78495383450e02c5fe817e408726134b3084905d	35fcbcda34a18ed46399f2922f808e82ba729a55	10.17963409	10
78495383450e02c5fe817e408726134b3084905d	432143ab67c05f42c918c4ed6fd9412d26e659be	10.10116196	11
78495383450e02c5fe817e408726134b3084905d	943d17f36d320ad9fcc3ae82c78914c0111cef1d	10.06060028	12
78495383450e02c5fe817e408726134b3084905d	b671518722be44e6c2be535c7f22345211c2706a	10.04592896	13
78495383450e02c5fe817e408726134b3084905d	5b14660522550753ecf5a1e44da7d0526cac4b0a	10.04583931	14
78495383450e02c5fe817e408726134b3084905d	664025aae372a2dc5d8f06e877b721b1461c4214	10.01518345	15
78495383450e02c5fe817e408726134b3084905d	027b0d240066f8d1560edcd75505f5650291cced	9.99536324	16
78495383450e02c5fe817e408726134b3084905d	946809792f7873dafdeb27a88d8e9d05a0294828	9.98597336	17
78495383450e02c5fe817e408726134b3084905d	cd31ecb3b58d1ec0d8b6e196bddb71dd6a921b6d	9.96359825	18
78495383450e02c5fe817e408726134b3084905d	2a43d3905699927ace64e880fe9ba8a730e14be1	9.93596077	19
78495383450e02c5fe817e408726134b3084905d	dd055e906f9d35ebd696f0d883d82ebfc727b313	9.93207836	20
78495383450e02c5fe817e408726134b3084905d	9e2803a17936323ea7fcf2f9b1dd86612b176062	9.92978477	21
78495383450e02c5fe817e408726134b3084905d	b323c4d8f284dd27b9bc8c8be5bee3cd30e2c8ca	9.84445953	22
78495383450e02c5fe817e408726134b3084905d	74d15b56e6d19a7d527e1c2626c76dd1418d798c	9.83440971	23
78495383450e02c5fe817e408726134b3084905d	4ffdbda21d4ea6a318ded8dd8c3c3f015cd35301	9.82937145	24
78495383450e02c5fe817e408726134b3084905d	4ce94ff24cc238440a76598da13361ef4da9e5ed	9.82887650	25
