1	oekr2d5w	10.97784901	1
1	dv9m19yk	10.89377975	2
1	u7u75sl0	10.81562233	3
1	gdfxiosc	10.62120914	4
1	rzpbpxw2	10.55826187	5
1	rtw8m00s	10.50631142	6
1	vc78113o	10.50479603	7
1	v04vu1f5	10.43552494	8
1	raddzrns	10.41543198	9
1	rjjuda02	10.41216850	10
1	vx7ebtbp	10.40864658	11
1	ei89dddm	10.40431690	12
1	ai39ny9y	10.38067627	13
1	9efi8hf9	10.36957073	14
1	3otc2ac1	10.34735394	15
1	k9lcpjyo	10.34648609	16
1	e6h1qvdk	10.34497547	17
1	ec8lpgl3	10.34070015	18
1	kgifmjvb	10.32812500	19
1	n15i01tn	10.32334328	20
2	3dgd54xr	12.45537376	1
2	cjfd3fwa	12.36094666	2
2	hnbnr731	12.28450584	3
2	k2ln29xu	12.14471245	4
2	8xwirqgg	12.08678722	5
2	qiuwllg2	12.06207848	6
2	aa0wojth	12.04055595	7
2	p6md24r8	12.02115250	8
2	eiek6olk	12.00283241	9
2	2tfu7g75	11.97651100	10
2	lx4rb7vz	11.97577667	11
2	21iuob1x	11.94796562	12
2	e0bp8cuj	11.94573021	13
2	w7ycc07b	11.88584042	14
2	r1yjphnn	11.87327576	15
2	lisul874	11.84212017	16
2	8muqsp9b	11.83820152	17
2	ar0om0n6	11.83625984	18
2	96ijip97	11.82826996	19
2	9eso10is	11.81057739	20
3	6v1ydxwi	17.07408333	1
3	88px7oq2	17.00462723	2
3	vqnkdskx	16.89381027	3
3	6jr3z9wx	16.83581161	4
3	pcyscqux	16.80180359	5
3	rsz7ch2a	16.75854874	6
3	rs79r7kc	16.72574806	7
3	wasae5ls	16.59399414	8
3	8earvduw	16.29062653	9
3	87b87mys	16.28812408	10
3	u5nxm9tu	16.27404785	11
3	yzffm05r	16.25135994	12
3	hechmemo	16.23963165	13
3	qfy7jyez	16.22586632	14
3	ismwpj1r	16.22270012	15
3	342thf3o	16.19216537	16
3	2skjqwis	16.14251328	17
3	l9bnmtxu	16.12784004	18
3	aed6psww	16.12691307	19
3	vl3j05bs	16.12245941	20
4	97pdrvvt	11.04716778	1
4	gfl22b5o	10.73136044	2
4	jtui5j90	10.67723083	3
4	bs0yainl	10.60763931	4
4	1gp58zxg	10.59000397	5
4	pn516wom	10.56933212	6
4	86c3gj51	10.55047035	7
4	fvdjlff3	10.50407600	8
4	92tvskxw	10.38035488	9
4	v04vu1f5	10.37458515	10
4	jwdcz71h	10.37093925	11
4	f74q6nwj	10.36753368	12
4	9yb9a9vz	10.35731220	13
4	svwkcuxf	10.35345554	14
4	so64wlo2	10.33770943	15
4	rgqfp2yw	10.32980347	16
4	uklvnidq	10.31122684	17
4	uih7alib	10.30754471	18
4	68vzzknt	10.29896927	19
4	d4rphs30	10.26778507	20
5	6qvdrrmj	22.32267380	1
5	rmm7fdhg	22.31568909	2
5	tvs1snq8	21.85932541	3
5	9ujofcsm	21.73720169	4
5	pnp8flc3	21.63652802	5
5	kfal7g2v	21.59546089	6
5	de45x8q4	21.56941795	7
5	ifrgx8tx	21.55552292	8
5	er8qrkz3	21.52574158	9
5	agc89fqv	21.51615906	10
5	o30tdbgy	21.48154449	11
5	l611eisi	21.47955704	12
5	7h3rrea7	21.47955704	13
5	ij8wk06v	21.43641663	14
5	7wbpj88g	21.36356735	15
5	muvdjras	21.34969902	16
5	lav2iavi	21.31774139	17
5	yvfyr4og	21.27544022	18
5	4k7qymqd	21.27413940	19
5	ltu9vd1n	21.26046753	20
6	bzz9foxx	14.20405197	1
6	qexn0nuy	14.03696251	2
6	zyrzfm40	13.90744877	3
6	6mewd1gl	13.81747818	4
6	4yuhtvim	13.77182198	5
6	x7v4y1ru	13.74856186	6
6	x0s7pgt5	13.62320709	7
6	r7glmi7p	13.58964920	8
6	yv5yz261	13.56081772	9
6	k0f8jj0c	13.51353359	10
6	ertno6a5	13.49402428	11
6	q2b4ig1h	13.48574734	12
6	8hrjgcas	13.43766975	13
6	1dr4r3n4	13.41630077	14
6	hboafe4u	13.41287804	15
6	91e70966	13.40950680	16
6	xtx8hl14	13.37199593	17
6	sag9xsjj	13.32145214	18
6	neg74rkc	13.31553650	19
6	isswwnzn	13.29534912	20
7	g693adjd	13.15230179	1
7	qjma4rsp	12.67267513	2
7	84yjdlab	12.55515099	3
7	77rcr30x	12.50257111	4
7	xk5njk7d	12.48409081	5
7	82iy2prw	12.45696831	6
7	nna0s5mf	12.39075756	7
7	m9yv4qkm	12.36485291	8
7	wf5cozst	12.36126137	9
7	uq6gy24x	12.34061813	10
7	fdfearkn	12.21032810	11
7	vchnxw27	12.18977261	12
7	fn9t38as	12.14234638	13
7	oge6ip8f	12.12910843	14
7	m71ut1sd	12.08943462	15
7	uqg2xkie	12.07472801	16
7	yseooaiw	12.07405663	17
7	gplcop2k	12.06830025	18
7	3iylk9my	12.05934906	19
7	agtm3afi	12.04427719	20
8	p0rqg7uk	20.72853851	1
8	xqtx9sek	19.74777222	2
8	hepnhjpe	19.73759079	3
8	e5q27vpw	19.61910439	4
