78495383450e02c5fe817e408726134b3084905d	86e87db2dab958f1bd5877dc7d5b8105d6e31e46	12.66153336	1
78495383450e02c5fe817e408726134b3084905d	f2ab0a2aa4177dd267c3c6cc37c7ad0e33c2cdbf	11.15186977	2
78495383450e02c5fe817e408726134b3084905d	3978e9f794174c7a2700b20193c071a7b1532b22	10.57231045	3
78495383450e02c5fe817e408726134b3084905d	3fe910b1360a77f50f73c2e82e654b6028072826	10.54808235	4
78495383450e02c5fe817e408726134b3084905d	04649bf1d35f05771fbd1b98af64e29d26cb4c7f	10.45788765	5
78495383450e02c5fe817e408726134b3084905d	70c1da6627f0d7a93bdc2b88b33bcc22a782cd6c	10.43853378	6
78495383450e02c5fe817e408726134b3084905d	9283e274236af381cfb20e7dda79f249936b02ab	10.40652847	7
78495383450e02c5fe817e408726134b3084905d	419ee304092445c8e2de26229bc93ffca51e751b	10.30369186	8
78495383450e02c5fe817e408726134b3084905d	d8f3fc3c5853cb0c2d23be6e05dc6f48349b2275	10.18226528	9
78495383450e02c5fe817e408726134b3084905d	35fcbcda34a18ed46399f2922f808e82ba729a55	10.17963409	10
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	1c2cd3188fba95d1bccdcc013224ec55443075d0	13.36652565	1
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	5884bb205781106c7bb970533cf61a6074e2c7bb	12.95725632	2
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	afe45eea3e954805df2dac45b55726773d221f1b	12.41525364	3
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	e18fa8c8f402c483b2c3eaaa89192fe99e80abd5	12.21926498	4
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	79ccfb918bf0b6ccbe83b552e1b8266eb05e8f53	11.98469925	5
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	ea114d3388c0e1e9095612619e4312fafa14d668	11.89057159	6
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	97cb3258a85a447a61e3812846f7a6e72ff3c1e1	11.85532475	7
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	abbc1e4150e8fc40300d3b5d1ac05153583f4f95	11.79899311	8
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	ec4a94637ecd115219869e9df8902cb7282481e0	11.64165401	9
7dcb308b9292a8bc87d6f7793d2ca5e0e19dfa40	0f0c67050aed2312cd45f05d5fb8f6502e64b50b	11.61325264	10
8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2	69150ca557440b1cb384505e26e8144306159308	9.59621811	1
8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2	2b4916a48ad3e1f5559700829297a244c54f4e9b	9.55692101	2
8c872ecd87945e71fcd9fa1b6cb1133cfe805bf2	2ca425f88e70241daff3a6d717313a470be0fabc	9.41991806	3
