1	oekr2d5w	10.97784901	1
1	dv9m19yk	10.89377975	2
1	u7u75sl0	10.81562233	3
1	gdfxiosc	10.62120914	4
1	rzpbpxw2	10.55826187	5
1	rtw8m00s	10.50631142	6
1	vc78113o	10.50479603	7
1	v04vu1f5	10.43552494	8
1	raddzrns	10.41543198	9
1	rjjuda02	10.41216850	10
2	3dgd54xr	12.45537376	1
2	cjfd3fwa	12.36094666	2
2	hnbnr731	12.28450584	3
2	k2ln29xu	12.14471245	4
2	8xwirqgg	12.08678722	5
2	qiuwllg2	12.06207848	6
2	aa0wojth	12.04055595	7
2	p6md24r8	12.02115250	8
2	eiek6olk	12.00283241	9
2	2tfu7g75	11.97651100	10
3	6v1ydxwi	17.07408333	1
3	88px7oq2	17.00462723	2
3	vqnkdskx	16.89381027	3
3	6jr3z9wx	16.83581161	4
3	pcyscqux	16.80180359	5
3	rsz7ch2a	16.75854874	6
3	rs79r7kc	16.72574806	7
3	wasae5ls	16.59399414	8
3	8earvduw	16.29062653	9
3	87b87mys	16.28812408	10
4	97pdrvvt	11.04716778	1
4	gfl22b5o	10.73136044	2
4	jtui5j90	10.67723083	3
4	bs0yainl	10.60763931	4
4	1gp58zxg	10.59000397	5
4	pn516wom	10.56933212	6
4	86c3gj51	10.55047035	7
4	fvdjlff3	10.50407600	8
4	92tvskxw	10.38035488	9
4	v04vu1f5	10.37458515	10
5	6qvdrrmj	22.32267380	1
5	rmm7fdhg	22.31568909	2
5	tvs1snq8	21.85932541	3
5	9ujofcsm	21.73720169	4
5	pnp8flc3	21.63652802	5
5	kfal7g2v	21.59546089	6
5	de45x8q4	21.56941795	7
5	ifrgx8tx	21.55552292	8
5	er8qrkz3	21.52574158	9
5	agc89fqv	21.51615906	10
6	bzz9foxx	14.20405197	1
6	qexn0nuy	14.03696251	2
6	zyrzfm40	13.90744877	3
6	6mewd1gl	13.81747818	4
6	4yuhtvim	13.77182198	5
6	x7v4y1ru	13.74856186	6
6	x0s7pgt5	13.62320709	7
6	r7glmi7p	13.58964920	8
6	yv5yz261	13.56081772	9
6	k0f8jj0c	13.51353359	10
7	g693adjd	13.15230179	1
7	qjma4rsp	12.67267513	2
7	84yjdlab	12.55515099	3
7	77rcr30x	12.50257111	4
7	xk5njk7d	12.48409081	5
7	82iy2prw	12.45696831	6
7	nna0s5mf	12.39075756	7
7	m9yv4qkm	12.36485291	8
7	wf5cozst	12.36126137	9
7	uq6gy24x	12.34061813	10
8	p0rqg7uk	20.72853851	1
8	xqtx9sek	19.74777222	2
8	hepnhjpe	19.73759079	3
8	e5q27vpw	19.61910439	4
8	5vpyng2b	19.53868866	5
8	5u41um2o	19.49997330	6
8	hnbatlj0	19.35128021	7
8	ckecol7i	19.34798813	8
8	ole70vk0	19.32784081	9
8	zscviypa	19.30360222	10
9	6cg7u1lu	10.63413239	1
9	c7cd91pg	10.33251667	2
9	h5cc0poe	10.32034016	3
9	nclq3sm0	10.24050522	4
9	gz70hd7d	10.19551277	5
9	lz0chxab	10.10441971	6
9	4v3d86h3	10.10281658	7
9	irkroegh	10.02169228	8
9	kgifmjvb	10.00999260	9
9	p7ig5rw2	9.96796036	10
10	pn02p843	19.92300797	1
10	mhmno6vb	19.55654144	2
10	qqsefagq	19.52944565	3
10	qjf23a7e	19.49078941	4
10	all7ocnd	19.42855072	5
10	1r8dhqi5	19.41028976	6
10	xcxjc3po	19.39555359	7
10	cb5ebiiv	19.34037209	8
10	hs38s0vc	19.23709297	9
10	lezcbgx9	19.14861107	10
11	cbd1o7oh	13.73826218	1
11	c97ygxq2	13.62207222	2
11	8f2r1d14	13.40285397	3
11	5au34a97	13.37201118	4
11	z219kkuq	13.33098602	5
11	yrn8b232	13.32565308	6
11	o86whm6a	13.23131371	7
11	vqdfu0t5	13.21402359	8
11	3vwi5myc	13.17085171	9
11	mds4n3yd	13.16451263	10
12	lu3ngt6r	14.20796394	1
12	hdbbgee2	14.17382812	2
12	rk3d6se9	14.07378197	3
12	untido1h	13.89350319	4
12	ax7tm4os	13.88794708	5
12	e8qca6ye	13.87170219	6
12	mia3dytz	13.86977673	7
12	ta8sss1s	13.86477375	8
12	na16rk0o	13.83678246	9
12	hiw9unh3	13.80448151	10
13	2yblpbwm	10.48971272	1
13	85vnyr36	10.43348122	2
13	89fwi0q2	10.27365112	3
13	up54no93	10.26838112	4
13	2dw318eg	10.11556911	5
13	71o6oig8	10.09993744	6
13	lasv4e6a	10.02862930	7
13	iwy2nn17	10.02592087	8
13	yxmkaqo8	10.00201130	9
13	s8af6j58	9.99604988	10
14	p48bw6s4	14.26410675	1
14	na3vrf5q	13.99011040	2
14	v0vjkwy9	12.56061268	3
14	s9dy7iyf	12.51951790	4
14	yp38t4yb	12.50737858	5
14	vx7ebtbp	12.25102043	6
14	xmnlzp7i	12.24389458	7
14	37katpp3	12.23817444	8
14	oocco483	12.21062851	9
14	5906wju4	12.17133141	10
15	959w9sln	11.78849983	1
15	7ftq02ev	11.56921387	2
15	hgau3922	10.94682312	3
15	zqsfw75p	10.75260258	4
